# Fonte: IBGE, Sistema de Informacoes e Indicadores Culturais (SIIC), API servicodados.ibge.gov.br/api/v1/pesquisas/10092, consulta 2026-09-23. valor = valor_publicado x multiplicador dos metadados. Script: analise/03b_ibge_cultura_es.py
indicador_id,indicador,descricao_ibge,unidade,multiplicador,localidade,ano,valor_publicado,valor
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,PR,2022,5763.0,5763000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,PR,2023,5988.0,5988000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,PR,2024,6108.0,6108000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RJ,2014,7659.0,7659000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RJ,2015,7577.0,7577000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RJ,2016,7466.0,7466000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RJ,2017,7518.0,7518000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RJ,2018,7525.0,7525000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RJ,2019,7639.0,7639000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RJ,2020,6752.0,6752000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RJ,2021,6961.0,6961000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RJ,2022,7566.0,7566000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RJ,2023,7963.0,7963000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RJ,2024,8126.0,8126000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RN,2014,1303.0,1303000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RN,2015,1346.0,1346000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RN,2016,1287.0,1287000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RN,2017,1238.0,1238000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RN,2018,1272.0,1272000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RN,2019,1281.0,1281000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RN,2020,1159.0,1159000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RN,2021,1245.0,1245000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RN,2022,1312.0,1312000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RN,2023,1284.0,1284000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RN,2024,1397.0,1397000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RO,2014,744.0,744000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RO,2015,718.0,718000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RO,2016,734.0,734000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RO,2017,760.0,760000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RO,2018,749.0,749000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RO,2019,782.0,782000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RO,2020,766.0,766000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RO,2021,731.0,731000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RO,2022,802.0,802000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RO,2023,775.0,775000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RO,2024,795.0,795000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RR,2014,204.0,204000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RR,2015,205.0,205000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RR,2016,206.0,206000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RR,2017,202.0,202000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RR,2018,222.0,222000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RR,2019,220.0,220000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RR,2020,204.0,204000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RR,2021,218.0,218000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RR,2022,247.0,247000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RR,2023,264.0,264000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RR,2024,275.0,275000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RS,2014,5538.0,5538000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RS,2015,5618.0,5618000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RS,2016,5575.0,5575000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RS,2017,5514.0,5514000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RS,2018,5480.0,5480000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RS,2019,5672.0,5672000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RS,2020,5193.0,5193000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RS,2021,5397.0,5397000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RS,2022,5612.0,5612000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RS,2023,5735.0,5735000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,RS,2024,5851.0,5851000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SC,2014,3497.0,3497000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SC,2015,3523.0,3523000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SC,2016,3529.0,3529000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SC,2017,3639.0,3639000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SC,2018,3749.0,3749000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SC,2019,3840.0,3840000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SC,2020,3726.0,3726000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SC,2021,3846.0,3846000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SC,2022,4027.0,4027000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SC,2023,4262.0,4262000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SC,2024,4439.0,4439000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SE,2014,931.0,931000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SE,2015,924.0,924000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SE,2016,887.0,887000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SE,2017,853.0,853000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SE,2018,832.0,832000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SE,2019,909.0,909000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SE,2020,801.0,801000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SE,2021,836.0,836000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SE,2022,938.0,938000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SE,2023,929.0,929000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SE,2024,996.0,996000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SP,2014,21494.0,21494000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SP,2015,21154.0,21154000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SP,2016,21434.0,21434000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SP,2017,21466.0,21466000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SP,2018,21993.0,21993000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SP,2019,22488.0,22488000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SP,2020,20520.0,20520000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SP,2021,21001.0,21001000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SP,2022,22863.0,22863000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SP,2023,23740.0,23740000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,SP,2024,24114.0,24114000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,TO,2014,612.0,612000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,TO,2015,596.0,596000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,TO,2016,602.0,602000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,TO,2017,606.0,606000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,TO,2018,611.0,611000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,TO,2019,629.0,629000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,TO,2020,589.0,589000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,TO,2021,628.0,628000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,TO,2022,687.0,687000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,TO,2023,722.0,722000.0
82731,ocupados_14mais_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,pessoas,1000,TO,2024,754.0,754000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AC,2014,9.0,9000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AC,2015,10.0,10000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AC,2016,10.0,10000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AC,2017,10.0,10000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AC,2018,11.0,11000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AC,2019,10.0,10000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AC,2020,7.0,7000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AC,2021,11.0,11000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AC,2022,10.0,10000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AC,2023,11.0,11000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AC,2024,9.0,9000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AL,2014,38.0,38000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AL,2015,35.0,35000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AL,2016,33.0,33000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AL,2017,31.0,31000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AL,2018,33.0,33000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AL,2019,35.0,35000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AL,2020,35.0,35000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AL,2021,33.0,33000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AL,2022,36.0,36000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AL,2023,52.0,52000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AL,2024,54.0,54000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AM,2014,108.0,108000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AM,2015,95.0,95000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AM,2016,88.0,88000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AM,2017,102.0,102000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AM,2018,100.0,100000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AM,2019,99.0,99000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AM,2020,80.0,80000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AM,2021,95.0,95000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AM,2022,109.0,109000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AM,2023,115.0,115000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AM,2024,118.0,118000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AP,2014,14.0,14000.0
82732,ocupados_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,pessoas,1000,AP,2015,10.0,10000.0
